x,y,DIRECTION_MAX_GUST_FLAG,MEAN_TEMPERATURE,TOTAL_RAIN_FLAG,DIRECTION_MAX_GUST,SNOW_ON_GROUND,CLIMATE_IDENTIFIER,TOTAL_PRECIPITATION_FLAG,COOLING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,STATION_NAME,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW,ID,LOCAL_YEAR,SNOW_ON_GROUND_FLAG,MIN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST,LOCAL_DAY,LOCAL_MONTH,SPEED_MAX_GUST_FLAG,PROVINCE_CODE,HEATING_DEGREE_DAYS,MAX_TEMPERATURE,TOTAL_PRECIPITATION,LOCAL_DATE,MAX_TEMPERATURE_FLAG,MIN_TEMPERATURE,TOTAL_SNOW_FLAG,HEATING_DEGREE_DAYS_FLAG,TOTAL_RAIN,COOLING_DEGREE_DAYS
-114.77722222222222,55.293055555555554,,16.9,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.7.27,2011,,,,,0,27,7,,AB,1.1,20.5,0.5,2011-07-27 00:00:00,,13.3,M,,,0
-114.77722222222222,55.293055555555554,,16.2,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.7.28,2011,,,,,0,28,7,,AB,1.8,20,0,2011-07-28 00:00:00,,12.3,M,,,0
-114.77722222222222,55.293055555555554,,14.9,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.7.29,2011,,,,,0,29,7,,AB,3.1,18.7,0.8,2011-07-29 00:00:00,,11,M,,,0
-114.77722222222222,55.293055555555554,,15.9,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.7.30,2011,,,,,0,30,7,,AB,2.1,23.9,0,2011-07-30 00:00:00,,7.8,M,,,0
-114.77722222222222,55.293055555555554,,16.6,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.7.31,2011,,,,,0,31,7,,AB,1.4,19.8,0.3,2011-07-31 00:00:00,,13.3,M,,,0
-114.77722222222222,55.293055555555554,,15.3,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.8.1,2011,,,,,0,1,8,,AB,2.7,20.2,0,2011-08-01 00:00:00,,10.3,M,,,0
-114.77722222222222,55.293055555555554,,16.5,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.8.2,2011,,,,,0,2,8,,AB,1.5,20.5,0,2011-08-02 00:00:00,,12.4,M,,,0
-114.77722222222222,55.293055555555554,,15.4,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.8.3,2011,,,,,0,3,8,,AB,2.6,19.8,0.5,2011-08-03 00:00:00,,10.9,M,,,0
-114.77722222222222,55.293055555555554,,15.1,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.8.4,2011,,,,,0,4,8,,AB,2.9,23.2,0,2011-08-04 00:00:00,,7,M,,,0
-114.77722222222222,55.293055555555554,,17.5,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.8.5,2011,,,,,0,5,8,,AB,0.5,24.8,0,2011-08-05 00:00:00,,10.1,M,,,0
-114.77722222222222,55.293055555555554,,14,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.8.6,2011,,,,,0,6,8,,AB,4,17.4,32,2011-08-06 00:00:00,,10.6,M,,,0
-114.77722222222222,55.293055555555554,,14,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.8.7,2011,,,,,0,7,8,,AB,4,18.2,1.5,2011-08-07 00:00:00,,9.8,M,,,0
-114.77722222222222,55.293055555555554,,17.7,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.8.8,2011,,,,,0,8,8,,AB,0.3,23.5,0,2011-08-08 00:00:00,,11.8,M,,,0
-114.77722222222222,55.293055555555554,,17.4,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.8.9,2011,,,,,0,9,8,,AB,0.6,24.7,0,2011-08-09 00:00:00,,10.1,M,,,0
-114.77722222222222,55.293055555555554,,17.2,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.8.10,2011,,,,,0,10,8,,AB,0.8,21.9,0,2011-08-10 00:00:00,,12.5,M,,,0
-114.77722222222222,55.293055555555554,,16.2,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.8.11,2011,,,,,0,11,8,,AB,1.8,23.7,0,2011-08-11 00:00:00,,8.6,M,,,0
-114.77722222222222,55.293055555555554,,15.8,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.8.12,2011,,,,,0,12,8,,AB,2.2,21.3,1.8,2011-08-12 00:00:00,,10.2,M,,,0
-114.77722222222222,55.293055555555554,,17.1,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.8.13,2011,,,,,0,13,8,,AB,0.9,20.9,16.2,2011-08-13 00:00:00,,13.3,M,,,0
-114.77722222222222,55.293055555555554,,15.8,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.8.14,2011,,,,,0,14,8,,AB,2.2,18.8,3.8,2011-08-14 00:00:00,,12.8,M,,,0
-114.77722222222222,55.293055555555554,,13.9,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.8.15,2011,,,,,0,15,8,,AB,4.1,17.4,0,2011-08-15 00:00:00,,10.3,M,,,0
-114.77722222222222,55.293055555555554,,14.3,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.8.16,2011,,,,,0,16,8,,AB,3.7,17.9,0,2011-08-16 00:00:00,,10.6,M,,,0
-114.77722222222222,55.293055555555554,,14.3,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.8.17,2011,,,,,0,17,8,,AB,3.7,18.5,2.8,2011-08-17 00:00:00,,10.1,M,,,0
-114.77722222222222,55.293055555555554,,13,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.8.18,2011,,,,,0,18,8,,AB,5,17.3,0,2011-08-18 00:00:00,,8.6,M,,,0
-114.77722222222222,55.293055555555554,,12.6,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.8.19,2011,,,,,0,19,8,,AB,5.4,18.1,0,2011-08-19 00:00:00,,7.1,M,,,0
-114.77722222222222,55.293055555555554,,16.1,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.8.20,2011,,,,,0,20,8,,AB,1.9,21.5,0.3,2011-08-20 00:00:00,,10.6,M,,,0
-114.77722222222222,55.293055555555554,,,M,0,,3065995,M,M,,,SLAVE LAKE,,,3065995.2011.8.21,2011,,M,,M,0,21,8,,AB,,,,2011-08-21 00:00:00,M,,M,M,,
-114.77722222222222,55.293055555555554,,,M,0,,3065995,,M,,,SLAVE LAKE,,,3065995.2011.8.22,2011,,M,,M,0,22,8,,AB,,24.7,1.8,2011-08-22 00:00:00,E,,M,M,,
-114.77722222222222,55.293055555555554,,,M,0,,3065995,M,M,,,SLAVE LAKE,,,3065995.2011.8.23,2011,,E,,M,0,23,8,,AB,,,,2011-08-23 00:00:00,M,12.8,M,M,,
-114.77722222222222,55.293055555555554,,14.9,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.8.24,2011,,,,,0,24,8,,AB,3.1,22.9,0,2011-08-24 00:00:00,,6.8,M,,,0
-114.77722222222222,55.293055555555554,,14,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.8.25,2011,,,,,0,25,8,,AB,4,18.5,0,2011-08-25 00:00:00,,9.4,M,,,0
-114.77722222222222,55.293055555555554,,13.4,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.8.26,2011,,,,,0,26,8,,AB,4.6,21.9,0,2011-08-26 00:00:00,,4.8,M,,,0
-114.77722222222222,55.293055555555554,,14.8,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.8.27,2011,,,,,0,27,8,,AB,3.2,22.3,0,2011-08-27 00:00:00,,7.2,M,,,0
-114.77722222222222,55.293055555555554,,14.5,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.8.28,2011,,,,,0,28,8,,AB,3.5,21.2,0,2011-08-28 00:00:00,,7.7,M,,,0
-114.77722222222222,55.293055555555554,,15.4,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.8.29,2011,,,,,0,29,8,,AB,2.6,17.9,0,2011-08-29 00:00:00,,12.8,M,,,0
-114.77722222222222,55.293055555555554,,13.5,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.8.30,2011,,,,,0,30,8,,AB,4.5,16.7,0,2011-08-30 00:00:00,,10.2,M,,,0
-114.77722222222222,55.293055555555554,,12.3,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.8.31,2011,,,,,0,31,8,,AB,5.7,15.8,0,2011-08-31 00:00:00,,8.8,M,,,0
-114.77722222222222,55.293055555555554,,10.7,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.9.1,2011,,,,,0,1,9,,AB,7.3,18.2,0.5,2011-09-01 00:00:00,,3.2,M,,,0
-114.77722222222222,55.293055555555554,,11.9,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.9.2,2011,,,,,0,2,9,,AB,6.1,15.4,1.6,2011-09-02 00:00:00,,8.3,M,,,0
-114.77722222222222,55.293055555555554,,12.6,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.9.3,2011,,,,,0,3,9,,AB,5.4,19.6,0,2011-09-03 00:00:00,,5.5,M,,,0
-114.77722222222222,55.293055555555554,,14.1,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.9.4,2011,,,,,0,4,9,,AB,3.9,22.8,0,2011-09-04 00:00:00,,5.4,M,,,0
-114.77722222222222,55.293055555555554,,14,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.9.5,2011,,,,,0,5,9,,AB,4,20.9,0,2011-09-05 00:00:00,,7,M,,,0
-114.77722222222222,55.293055555555554,,18.1,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.9.6,2011,,,,,0,6,9,,AB,0,25.7,0,2011-09-06 00:00:00,,10.5,M,,,0.1
-114.77722222222222,55.293055555555554,,16.7,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.9.7,2011,,,,,0,7,9,,AB,1.3,24.3,0,2011-09-07 00:00:00,,9,M,,,0
-114.77722222222222,55.293055555555554,,17.6,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.9.8,2011,,,,,0,8,9,,AB,0.4,25.2,0,2011-09-08 00:00:00,,9.9,M,,,0
-114.77722222222222,55.293055555555554,,17.9,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.9.9,2011,,,,,0,9,9,,AB,0.1,26,0,2011-09-09 00:00:00,,9.8,M,,,0
-114.77722222222222,55.293055555555554,,15.6,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.9.10,2011,,,,,0,10,9,,AB,2.4,20.6,0,2011-09-10 00:00:00,,10.6,M,,,0
-114.77722222222222,55.293055555555554,,11.9,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.9.11,2011,,,,,0,11,9,,AB,6.1,15.1,2.8,2011-09-11 00:00:00,,8.6,M,,,0
-114.77722222222222,55.293055555555554,,10.4,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.9.12,2011,,,,,0,12,9,,AB,7.6,17.3,0,2011-09-12 00:00:00,,3.5,M,,,0
-114.77722222222222,55.293055555555554,,6.6,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.9.13,2011,,,,,0,13,9,,AB,11.4,12.3,0,2011-09-13 00:00:00,,0.9,M,,,0
-114.77722222222222,55.293055555555554,,8.8,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.9.14,2011,,,,,0,14,9,,AB,9.2,17.6,0,2011-09-14 00:00:00,,0,M,,,0
-114.77722222222222,55.293055555555554,,10.9,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.9.15,2011,,,,,0,15,9,,AB,7.1,18.8,0,2011-09-15 00:00:00,,3,M,,,0
-114.77722222222222,55.293055555555554,,10.8,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.9.16,2011,,,,,0,16,9,,AB,7.2,12.8,21.8,2011-09-16 00:00:00,,8.7,M,,,0
-114.77722222222222,55.293055555555554,,11.3,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.9.17,2011,,,,,0,17,9,,AB,6.7,14.8,0,2011-09-17 00:00:00,,7.7,M,,,0
-114.77722222222222,55.293055555555554,,10,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.9.18,2011,,,,,0,18,9,,AB,8,14.1,0,2011-09-18 00:00:00,,5.9,M,,,0
-114.77722222222222,55.293055555555554,,10.5,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.9.19,2011,,,,,0,19,9,,AB,7.5,15.5,0,2011-09-19 00:00:00,,5.4,M,,,0
-114.77722222222222,55.293055555555554,,10.2,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.9.20,2011,,,,,0,20,9,,AB,7.8,18.3,0,2011-09-20 00:00:00,,2.1,M,,,0
-114.77722222222222,55.293055555555554,,12.7,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.9.21,2011,,,,,0,21,9,,AB,5.3,20,0,2011-09-21 00:00:00,,5.3,M,,,0
-114.77722222222222,55.293055555555554,,12.9,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.9.22,2011,,,,,0,22,9,,AB,5.1,16.3,0,2011-09-22 00:00:00,,9.5,M,,,0
-114.77722222222222,55.293055555555554,,16.6,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.9.23,2011,,,,,0,23,9,,AB,1.4,23.4,0,2011-09-23 00:00:00,,9.8,M,,,0
-114.77722222222222,55.293055555555554,,11.1,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.9.24,2011,,,,,0,24,9,,AB,6.9,15.4,0,2011-09-24 00:00:00,,6.7,M,,,0
-114.77722222222222,55.293055555555554,,13.6,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.9.25,2011,,,,,0,25,9,,AB,4.4,19.3,1,2011-09-25 00:00:00,,7.9,M,,,0
-114.77722222222222,55.293055555555554,,11.2,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.9.26,2011,,,,,0,26,9,,AB,6.8,14.4,0,2011-09-26 00:00:00,,8,M,,,0
-114.77722222222222,55.293055555555554,,10.9,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.9.27,2011,,,,,0,27,9,,AB,7.1,19,0,2011-09-27 00:00:00,,2.7,M,,,0
-114.77722222222222,55.293055555555554,,9.9,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.9.28,2011,,,,,0,28,9,,AB,8.1,13.5,0,2011-09-28 00:00:00,,6.3,M,,,0
-114.77722222222222,55.293055555555554,,7.4,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.9.29,2011,,,,,0,29,9,,AB,10.6,15.8,0,2011-09-29 00:00:00,,-1,M,,,0
-114.77722222222222,55.293055555555554,,10.3,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.9.30,2011,,,,,0,30,9,,AB,7.7,16.1,0,2011-09-30 00:00:00,,4.4,M,,,0
-114.77722222222222,55.293055555555554,,8.5,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.10.1,2011,,,,,0,1,10,,AB,9.5,11.1,0,2011-10-01 00:00:00,,5.8,M,,,0
-114.77722222222222,55.293055555555554,,6.3,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.10.2,2011,,,,,0,2,10,,AB,11.7,8.2,0.3,2011-10-02 00:00:00,,4.4,M,,,0
-114.77722222222222,55.293055555555554,,7.5,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.10.3,2011,,,,,0,3,10,,AB,10.5,9.8,0,2011-10-03 00:00:00,,5.1,M,,,0
-114.77722222222222,55.293055555555554,,8.2,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.10.4,2011,,,,,0,4,10,,AB,9.8,9.2,1.5,2011-10-04 00:00:00,,7.2,M,,,0
-114.77722222222222,55.293055555555554,,8.2,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.10.5,2011,,,,,0,5,10,,AB,9.8,9.1,0,2011-10-05 00:00:00,,7.3,M,,,0
-114.77722222222222,55.293055555555554,,8.3,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.10.6,2011,,,,,0,6,10,,AB,9.7,9.7,0,2011-10-06 00:00:00,,6.9,M,,,0
-114.77722222222222,55.293055555555554,,7.3,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.10.7,2011,,,,,0,7,10,,AB,10.7,12.6,0,2011-10-07 00:00:00,,1.9,M,,,0
-114.77722222222222,55.293055555555554,,5.7,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.10.8,2011,,,,,0,8,10,,AB,12.3,10.6,0,2011-10-08 00:00:00,,0.7,M,,,0
-114.77722222222222,55.293055555555554,,7.5,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.10.9,2011,,,,,0,9,10,,AB,10.5,13.6,0,2011-10-09 00:00:00,,1.3,M,,,0
-114.77722222222222,55.293055555555554,,6.1,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.10.10,2011,,,,,0,10,10,,AB,11.9,13.8,0,2011-10-10 00:00:00,,-1.6,M,,,0
-114.77722222222222,55.293055555555554,,9.8,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.10.11,2011,,,,,0,11,10,,AB,8.2,14,0,2011-10-11 00:00:00,,5.6,M,,,0
-114.77722222222222,55.293055555555554,,5.8,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.10.12,2011,,,,,0,12,10,,AB,12.2,9,4.8,2011-10-12 00:00:00,,2.5,M,,,0
-114.77722222222222,55.293055555555554,,6.2,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.10.13,2011,,,,,0,13,10,,AB,11.8,7.5,0.6,2011-10-13 00:00:00,,4.9,M,,,0
-114.77722222222222,55.293055555555554,,5.2,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.10.14,2011,,,,,0,14,10,,AB,12.8,9.2,0,2011-10-14 00:00:00,,1.2,M,,,0
-114.77722222222222,55.293055555555554,,3.2,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.10.15,2011,,,,,0,15,10,,AB,14.8,8.5,0,2011-10-15 00:00:00,,-2.1,M,,,0
-114.77722222222222,55.293055555555554,,1.8,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.10.16,2011,,,,,0,16,10,,AB,16.2,8.6,0,2011-10-16 00:00:00,,-5.1,M,,,0
-114.77722222222222,55.293055555555554,,4.1,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.10.17,2011,,,,,0,17,10,,AB,13.9,11.8,0,2011-10-17 00:00:00,,-3.6,M,,,0
-114.77722222222222,55.293055555555554,,9.5,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.10.18,2011,,,,,0,18,10,,AB,8.5,17.3,0,2011-10-18 00:00:00,,1.7,M,,,0
-114.77722222222222,55.293055555555554,,,M,0,,3065995,M,M,,,SLAVE LAKE,,,3065995.2011.10.19,2011,,M,,M,0,19,10,,AB,,,,2011-10-19 00:00:00,M,,M,M,,
-114.77722222222222,55.293055555555554,,3.2,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.10.20,2011,,,,,0,20,10,,AB,14.8,8.1,0,2011-10-20 00:00:00,,-1.7,M,,,0
-114.77722222222222,55.293055555555554,,2.6,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.10.21,2011,,,,,0,21,10,,AB,15.4,8.7,1.3,2011-10-21 00:00:00,,-3.5,M,,,0
-114.77722222222222,55.293055555555554,,4.8,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.10.22,2011,,,,,0,22,10,,AB,13.2,9.3,0,2011-10-22 00:00:00,,0.2,M,,,0
-114.77722222222222,55.293055555555554,,4.8,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.10.23,2011,,,,,0,23,10,,AB,13.2,9.5,0,2011-10-23 00:00:00,,0,M,,,0
-114.77722222222222,55.293055555555554,,4.7,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.10.24,2011,,,,,0,24,10,,AB,13.3,7.7,0,2011-10-24 00:00:00,,1.6,M,,,0
-114.77722222222222,55.293055555555554,,2.3,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.10.25,2011,,,,,0,25,10,,AB,15.7,7.7,0,2011-10-25 00:00:00,,-3.2,M,,,0
-114.77722222222222,55.293055555555554,,-0.3,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.10.26,2011,,,,,0,26,10,,AB,18.3,5.8,0,2011-10-26 00:00:00,,-6.3,M,,,0
-114.77722222222222,55.293055555555554,,4.7,M,0,,3065995,,,,,SLAVE LAKE,,,3065995.2011.10.27,2011,,,,,0,27,10,,AB,13.3,7.3,0,2011-10-27 00:00:00,,2.1,M,,,0
