x,y,SNOW_ON_GROUND,TOTAL_RAIN,HEATING_DEGREE_DAYS_FLAG,CLIMATE_IDENTIFIER,LOCAL_MONTH,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,PROVINCE_CODE,ID,SPEED_MAX_GUST,MAX_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY_FLAG,STATION_NAME,DIRECTION_MAX_GUST_FLAG,TOTAL_PRECIPITATION_FLAG,COOLING_DEGREE_DAYS,TOTAL_SNOW,TOTAL_RAIN_FLAG,TOTAL_SNOW_FLAG,MIN_REL_HUMIDITY_FLAG,LOCAL_DATE,MEAN_TEMPERATURE_FLAG,LOCAL_DAY,MIN_REL_HUMIDITY,SNOW_ON_GROUND_FLAG,MEAN_TEMPERATURE,LOCAL_YEAR,HEATING_DEGREE_DAYS,SPEED_MAX_GUST_FLAG,TOTAL_PRECIPITATION,DIRECTION_MAX_GUST,MIN_TEMPERATURE_FLAG,MIN_TEMPERATURE
-110.28333333333333,54.416666666666664,0,1.2,,3081680,5,19.6,,AB,3081680.1980.5.3,67,93,,,COLD LAKE A,,,0,0,,,,1980-05-03 00:00:00,,3,18,,13,1980,5,,1.2,32,,6.4
-110.28333333333333,54.416666666666664,0,0,,3081680,5,19,,AB,3081680.1980.5.4,48,80,,,COLD LAKE A,,,0,0,,,,1980-05-04 00:00:00,,4,13,,9.6,1980,8.4,,0,29,,0.1
-110.28333333333333,54.416666666666664,0,0,,3081680,5,15.3,,AB,3081680.1980.5.5,37,69,,,COLD LAKE A,,,0,0,,,,1980-05-05 00:00:00,,5,15,,8.4,1980,9.6,,0,6,,1.4
-110.28333333333333,54.416666666666664,0,0,,3081680,5,13.5,,AB,3081680.1980.5.6,0,69,,,COLD LAKE A,,,0,0,,,,1980-05-06 00:00:00,,6,22,,5.9,1980,12.1,,0,0,,-1.8
-110.28333333333333,54.416666666666664,0,0,,3081680,5,16.7,,AB,3081680.1980.5.7,0,69,,,COLD LAKE A,,,0,0,,,,1980-05-07 00:00:00,,7,21,,8.5,1980,9.5,,0,0,,0.3
-110.28333333333333,54.416666666666664,0,0,,3081680,5,18,,AB,3081680.1980.5.8,0,53,,,COLD LAKE A,,,0,0,,,,1980-05-08 00:00:00,,8,20,,12.6,1980,5.4,,0,0,,7.2
-110.28333333333333,54.416666666666664,0,0,,3081680,5,19.1,,AB,3081680.1980.5.9,37,80,,,COLD LAKE A,,,0,0,,,,1980-05-09 00:00:00,,9,22,,9.7,1980,8.3,,0,6,,0.3
-110.28333333333333,54.416666666666664,0,0,,3081680,5,15.3,,AB,3081680.1980.5.10,35,75,,,COLD LAKE A,,,0,0,,,,1980-05-10 00:00:00,,10,26,,9,1980,9,,0,35,,2.6
-110.28333333333333,54.416666666666664,0,0,,3081680,5,15.6,,AB,3081680.1980.5.11,33,86,,,COLD LAKE A,,,0,0,,,,1980-05-11 00:00:00,,11,25,,7.6,1980,10.4,,0,6,,-0.5
-110.28333333333333,54.416666666666664,0,0,,3081680,5,18.5,,AB,3081680.1980.5.12,0,86,,,COLD LAKE A,,,0,0,,,,1980-05-12 00:00:00,,12,25,,8.8,1980,9.2,,0,0,,-0.9
-110.28333333333333,54.416666666666664,0,0,,3081680,5,17.9,,AB,3081680.1980.5.13,0,70,,,COLD LAKE A,,,0,0,,,,1980-05-13 00:00:00,,13,22,,10.1,1980,7.9,,0,0,,2.2
-110.28333333333333,54.416666666666664,0,0,,3081680,5,20.4,,AB,3081680.1980.5.14,0,80,,,COLD LAKE A,,,0,0,,,,1980-05-14 00:00:00,,14,22,,10.4,1980,7.6,,0,0,,0.4
-110.28333333333333,54.416666666666664,0,0,,3081680,5,23.2,,AB,3081680.1980.5.15,41,65,,,COLD LAKE A,,,0,0,,,,1980-05-15 00:00:00,,15,16,,13.5,1980,4.5,,0,24,,3.7
-110.28333333333333,54.416666666666664,0,0,,3081680,5,25.7,,AB,3081680.1980.5.16,0,75,,,COLD LAKE A,,,0,0,,,,1980-05-16 00:00:00,,16,14,,14.3,1980,3.7,,0,0,,2.9
-110.28333333333333,54.416666666666664,0,0,,3081680,5,25,,AB,3081680.1980.5.17,0,76,,,COLD LAKE A,,,0,0,,,,1980-05-17 00:00:00,,17,19,,15,1980,3,,0,0,,4.9
-110.28333333333333,54.416666666666664,0,0.3,,3081680,5,24.7,,AB,3081680.1980.5.18,67,81,,,COLD LAKE A,,,0,0,,,,1980-05-18 00:00:00,,18,27,,15.3,1980,2.7,,0.3,29,,5.9
-110.28333333333333,54.416666666666664,0,4.8,,3081680,5,22.4,,AB,3081680.1980.5.19,56,100,,,COLD LAKE A,,,0,0,,,,1980-05-19 00:00:00,,19,28,,15.8,1980,2.2,,4.8,30,,9.2
-110.28333333333333,54.416666666666664,0,0,,3081680,5,25.4,,AB,3081680.1980.5.20,48,87,,,COLD LAKE A,,,0,0,,,,1980-05-20 00:00:00,,20,19,,16.8,1980,1.2,,0,24,,8.1
-110.28333333333333,54.416666666666664,0,0,,3081680,5,20.3,,AB,3081680.1980.5.21,0,76,,,COLD LAKE A,,T,0,0,T,,,1980-05-21 00:00:00,,21,34,,14.1,1980,3.9,,0,0,,7.9
-110.28333333333333,54.416666666666664,0,0.3,,3081680,5,24.3,,AB,3081680.1980.5.22,43,82,,,COLD LAKE A,,,0,0,,,,1980-05-22 00:00:00,,22,31,,17,1980,1,,0.3,5,,9.6
-110.28333333333333,54.416666666666664,0,0.2,,3081680,5,19.9,,AB,3081680.1980.5.23,43,88,,,COLD LAKE A,,,0,0,,,,1980-05-23 00:00:00,,23,48,,15.6,1980,2.4,,0.2,4,,11.3
-110.28333333333333,54.416666666666664,0,1,,3081680,5,22.2,,AB,3081680.1980.5.24,56,87,,,COLD LAKE A,,,0,0,,,,1980-05-24 00:00:00,,24,49,,15.2,1980,2.8,,1,3,,8.1
-110.28333333333333,54.416666666666664,0,1.2,,3081680,5,18.4,,AB,3081680.1980.5.25,56,93,,,COLD LAKE A,,,0,0,,,,1980-05-25 00:00:00,,25,63,,13.3,1980,4.7,,1.2,3,,8.2
-110.28333333333333,54.416666666666664,0,4.4,,3081680,5,20.7,,AB,3081680.1980.5.26,52,100,,,COLD LAKE A,,,0,0,,,,1980-05-26 00:00:00,,26,60,,14.5,1980,3.5,,4.4,4,,8.2
-110.28333333333333,54.416666666666664,0,19.4,,3081680,5,18.5,,AB,3081680.1980.5.27,41,100,,,COLD LAKE A,,,0,0,,,,1980-05-27 00:00:00,,27,59,,13.3,1980,4.7,,19.4,18,,8.1
-110.28333333333333,54.416666666666664,0,0.2,,3081680,5,10.9,,AB,3081680.1980.5.28,35,93,,,COLD LAKE A,,,0,0,,,,1980-05-28 00:00:00,,28,71,,9,1980,9,,0.2,27,,7.1
-110.28333333333333,54.416666666666664,0,0.5,,3081680,5,13,,AB,3081680.1980.5.29,52,93,,,COLD LAKE A,,,0,0,,,,1980-05-29 00:00:00,,29,38,,9.2,1980,8.8,,0.5,33,,5.3
-110.28333333333333,54.416666666666664,0,4,,3081680,5,8.2,,AB,3081680.1980.5.30,0,93,,,COLD LAKE A,,,0,0,,,,1980-05-30 00:00:00,,30,66,,5.4,1980,12.6,,4,0,,2.5
-110.28333333333333,54.416666666666664,0,0,,3081680,5,15.3,,AB,3081680.1980.5.31,0,100,,,COLD LAKE A,,,0,0,,,,1980-05-31 00:00:00,,31,30,,6.7,1980,11.3,,0,0,,-2
-110.28333333333333,54.416666666666664,0,0,,3081680,6,20.3,,AB,3081680.1980.6.1,0,59,,,COLD LAKE A,,T,0,0,T,,,1980-06-01 00:00:00,,1,42,,13.8,1980,4.2,,0,0,,7.3
-110.28333333333333,54.416666666666664,0,1.6,,3081680,6,17.2,,AB,3081680.1980.6.2,41,94,,,COLD LAKE A,,,0,0,,,,1980-06-02 00:00:00,,2,44,,13.6,1980,4.4,,1.6,36,,10
-110.28333333333333,54.416666666666664,0,1,,3081680,6,22.6,,AB,3081680.1980.6.3,44,82,,,COLD LAKE A,,,0,0,,,,1980-06-03 00:00:00,,3,31,,16.9,1980,1.1,,1,9,,11.1
-110.28333333333333,54.416666666666664,0,1.4,,3081680,6,18.3,,AB,3081680.1980.6.4,0,100,,,COLD LAKE A,,,0,0,,,,1980-06-04 00:00:00,,4,42,,13.9,1980,4.1,,1.4,0,,9.4
-110.28333333333333,54.416666666666664,0,4.2,,3081680,6,11.3,,AB,3081680.1980.6.5,39,100,,,COLD LAKE A,,,0,0,,,,1980-06-05 00:00:00,,5,71,,8.4,1980,9.6,,4.2,34,,5.4
-110.28333333333333,54.416666666666664,0,0.2,,3081680,6,13.1,,AB,3081680.1980.6.6,0,100,,,COLD LAKE A,,,0,0,,,,1980-06-06 00:00:00,,6,41,,7.3,1980,10.7,,0.2,0,,1.5
-110.28333333333333,54.416666666666664,0,0,,3081680,6,16.7,,AB,3081680.1980.6.7,0,93,,,COLD LAKE A,,,0,0,,,,1980-06-07 00:00:00,,7,31,,9.1,1980,8.9,,0,0,,1.5
-110.28333333333333,54.416666666666664,0,0,,3081680,6,24.4,,AB,3081680.1980.6.8,44,87,,,COLD LAKE A,,,0,0,,,,1980-06-08 00:00:00,,8,25,,13.4,1980,4.6,,0,23,,2.3
-110.28333333333333,54.416666666666664,0,0,,3081680,6,28.8,,AB,3081680.1980.6.9,0,87,,,COLD LAKE A,,,0,0,,,,1980-06-09 00:00:00,,9,22,,17.5,1980,0.5,,0,0,,6.1
-110.28333333333333,54.416666666666664,0,0,,3081680,6,29.2,,AB,3081680.1980.6.10,50,71,,,COLD LAKE A,,T,2.2,0,T,,,1980-06-10 00:00:00,,10,25,,20.2,1980,0,,0,20,,11.2
-110.28333333333333,54.416666666666664,0,0,,3081680,6,26.1,,AB,3081680.1980.6.11,43,88,,,COLD LAKE A,,,1.4,0,,,,1980-06-11 00:00:00,,11,29,,19.4,1980,0,,0,32,,12.7
-110.28333333333333,54.416666666666664,0,0,,3081680,6,23.1,,AB,3081680.1980.6.12,52,82,,,COLD LAKE A,,T,0,0,T,,,1980-06-12 00:00:00,,12,35,,15.7,1980,2.3,,0,30,,8.3
-110.28333333333333,54.416666666666664,0,0.4,,3081680,6,16.5,,AB,3081680.1980.6.13,39,94,,,COLD LAKE A,,,0,0,,,,1980-06-13 00:00:00,,13,59,,12.1,1980,5.9,,0.4,4,,7.7
-110.28333333333333,54.416666666666664,0,0,,3081680,6,19.9,,AB,3081680.1980.6.14,0,87,,,COLD LAKE A,,,0,0,,,,1980-06-14 00:00:00,,14,49,,14.7,1980,3.3,,0,0,,9.5
-110.28333333333333,54.416666666666664,0,0,,3081680,6,26.8,,AB,3081680.1980.6.15,0,93,,,COLD LAKE A,,,0,0,,,,1980-06-15 00:00:00,,15,30,,17.9,1980,0.1,,0,0,,9
-110.28333333333333,54.416666666666664,0,2,,3081680,6,28.2,,AB,3081680.1980.6.16,44,88,,,COLD LAKE A,,,1.7,0,,,,1980-06-16 00:00:00,,16,34,,19.7,1980,0,,2,27,,11.2
-110.28333333333333,54.416666666666664,0,0.4,,3081680,6,20.3,,AB,3081680.1980.6.17,46,94,,,COLD LAKE A,,,0,0,,,,1980-06-17 00:00:00,,17,34,,16.1,1980,1.9,,0.4,10,,11.9
-110.28333333333333,54.416666666666664,0,0,,3081680,6,21.5,,AB,3081680.1980.6.18,43,81,,,COLD LAKE A,,,0,0,,,,1980-06-18 00:00:00,,18,23,,12.6,1980,5.4,,0,15,,3.6
-110.28333333333333,54.416666666666664,0,5,,3081680,6,20.5,,AB,3081680.1980.6.19,0,94,,,COLD LAKE A,,,0,0,,,,1980-06-19 00:00:00,,19,51,,15.6,1980,2.4,,5,0,,10.6
-110.28333333333333,54.416666666666664,0,0,,3081680,6,25.4,,AB,3081680.1980.6.20,41,100,,,COLD LAKE A,,,0,0,,,,1980-06-20 00:00:00,,20,29,,17.5,1980,0.5,,0,27,,9.5
-110.28333333333333,54.416666666666664,0,1.2,,3081680,6,23.8,,AB,3081680.1980.6.21,39,82,,,COLD LAKE A,,,0.7,0,,,,1980-06-21 00:00:00,,21,50,,18.7,1980,0,,1.2,26,,13.6
-110.28333333333333,54.416666666666664,0,0,,3081680,6,23.6,,AB,3081680.1980.6.22,0,88,,,COLD LAKE A,,,0,0,,,,1980-06-22 00:00:00,,22,41,,17.5,1980,0.5,,0,0,,11.4
-110.28333333333333,54.416666666666664,0,0,,3081680,6,23.4,,AB,3081680.1980.6.23,0,88,,,COLD LAKE A,,T,0.4,0,T,,,1980-06-23 00:00:00,,23,41,,18.4,1980,0,,0,0,,13.4
-110.28333333333333,54.416666666666664,0,10.3,,3081680,6,16.7,,AB,3081680.1980.6.24,0,94,,,COLD LAKE A,,,0,0,,,,1980-06-24 00:00:00,,24,68,,15.1,1980,2.9,,10.3,0,,13.5
-110.28333333333333,54.416666666666664,0,0,,3081680,6,18.2,,AB,3081680.1980.6.25,0,94,,,COLD LAKE A,,,0,0,,,,1980-06-25 00:00:00,,25,64,,14.7,1980,3.3,,0,0,,11.2
-110.28333333333333,54.416666666666664,0,0.8,,3081680,6,20.8,,AB,3081680.1980.6.26,33,94,,,COLD LAKE A,,,0,0,,,,1980-06-26 00:00:00,,26,53,,16.3,1980,1.7,,0.8,12,,11.8
-110.28333333333333,54.416666666666664,0,7.2,,3081680,6,14,,AB,3081680.1980.6.27,37,100,,,COLD LAKE A,,,0,0,,,,1980-06-27 00:00:00,,27,76,,11.5,1980,6.5,,7.2,8,,8.9
-110.28333333333333,54.416666666666664,0,1.1,,3081680,6,14.3,,AB,3081680.1980.6.28,0,100,,,COLD LAKE A,,,0,0,,,,1980-06-28 00:00:00,,28,67,,11.3,1980,6.7,,1.1,0,,8.3
-110.28333333333333,54.416666666666664,0,2.1,,3081680,6,15.5,,AB,3081680.1980.6.29,0,100,,,COLD LAKE A,,,0,0,,,,1980-06-29 00:00:00,,29,67,,12.3,1980,5.7,,2.1,0,,9.1
-110.28333333333333,54.416666666666664,0,0,,3081680,6,18.5,,AB,3081680.1980.6.30,0,100,,,COLD LAKE A,,,0,0,,,,1980-06-30 00:00:00,,30,34,,13.1,1980,4.9,,0,0,,7.6
-110.28333333333333,54.416666666666664,0,0.3,,3081680,7,24.9,,AB,3081680.1980.7.1,52,87,,,COLD LAKE A,,,0,0,,,,1980-07-01 00:00:00,,1,36,,16.2,1980,1.8,,0.3,32,,7.4
-110.28333333333333,54.416666666666664,0,6.6,,3081680,7,26.5,,AB,3081680.1980.7.2,46,88,,,COLD LAKE A,,,1.2,0,,,,1980-07-02 00:00:00,,2,39,,19.2,1980,0,,6.6,20,,11.8
-110.28333333333333,54.416666666666664,0,0.2,,3081680,7,25.6,,AB,3081680.1980.7.3,41,94,,,COLD LAKE A,,,0.1,0,,,,1980-07-03 00:00:00,,3,44,,18.1,1980,0,,0.2,5,,10.6
-110.28333333333333,54.416666666666664,0,0,,3081680,7,24,,AB,3081680.1980.7.4,0,94,,,COLD LAKE A,,,0,0,,,,1980-07-04 00:00:00,,4,50,,17.6,1980,0.4,,0,0,,11.2
-110.28333333333333,54.416666666666664,0,0,,3081680,7,21.8,,AB,3081680.1980.7.5,43,82,,,COLD LAKE A,,,0,0,,,,1980-07-05 00:00:00,,5,35,,17.7,1980,0.3,,0,24,,13.6
-110.28333333333333,54.416666666666664,0,0.2,,3081680,7,19.4,,AB,3081680.1980.7.6,39,88,,,COLD LAKE A,,,0,0,,,,1980-07-06 00:00:00,,6,52,,14.3,1980,3.7,,0.2,30,,9.2
-110.28333333333333,54.416666666666664,0,0,,3081680,7,24.5,,AB,3081680.1980.7.7,43,100,,,COLD LAKE A,,,0,0,,,,1980-07-07 00:00:00,,7,46,,16.5,1980,1.5,,0,27,,8.4
-110.28333333333333,54.416666666666664,0,0,,3081680,7,28.4,,AB,3081680.1980.7.8,35,88,,,COLD LAKE A,,,1.3,0,,,,1980-07-08 00:00:00,,8,30,,19.3,1980,0,,0,33,,10.1
-110.28333333333333,54.416666666666664,0,0,,3081680,7,28,,AB,3081680.1980.7.9,0,94,,,COLD LAKE A,,,2,0,,,,1980-07-09 00:00:00,,9,30,,20,1980,0,,0,0,,12
-110.28333333333333,54.416666666666664,0,0,,3081680,7,26.7,,AB,3081680.1980.7.10,31,77,,,COLD LAKE A,,T,2.8,0,T,,,1980-07-10 00:00:00,,10,47,,20.8,1980,0,,0,32,,14.8
-110.28333333333333,54.416666666666664,0,1.8,,3081680,7,24.1,,AB,3081680.1980.7.11,48,82,,,COLD LAKE A,,,1,0,,,,1980-07-11 00:00:00,,11,38,,19,1980,0,,1.8,31,,13.9
-110.28333333333333,54.416666666666664,0,0,,3081680,7,21.5,,AB,3081680.1980.7.12,0,94,,,COLD LAKE A,,T,0,0,T,,,1980-07-12 00:00:00,,12,49,,16,1980,2,,0,0,,10.4
-110.28333333333333,54.416666666666664,0,0,,3081680,7,25.4,,AB,3081680.1980.7.13,0,100,,,COLD LAKE A,,,0,0,,,,1980-07-13 00:00:00,,13,36,,17.2,1980,0.8,,0,0,,8.9
-110.28333333333333,54.416666666666664,0,0,,3081680,7,27.3,,AB,3081680.1980.7.14,31,82,,,COLD LAKE A,,T,2.3,0,T,,,1980-07-14 00:00:00,,14,32,,20.3,1980,0,,0,20,,13.3
-110.28333333333333,54.416666666666664,0,0.9,,3081680,7,20.1,,AB,3081680.1980.7.15,0,94,,,COLD LAKE A,,,0,0,,,,1980-07-15 00:00:00,,15,64,,17.1,1980,0.9,,0.9,0,,14.1
-110.28333333333333,54.416666666666664,0,1,,3081680,7,23.5,,AB,3081680.1980.7.16,56,94,,,COLD LAKE A,,,0,0,,,,1980-07-16 00:00:00,,16,41,,16.5,1980,1.5,,1,28,,9.5
-110.28333333333333,54.416666666666664,0,1.2,,3081680,7,21.1,,AB,3081680.1980.7.17,31,93,,,COLD LAKE A,,,0,0,,,,1980-07-17 00:00:00,,17,46,,14.9,1980,3.1,,1.2,26,,8.7
-110.28333333333333,54.416666666666664,0,0.4,,3081680,7,17,,AB,3081680.1980.7.18,0,94,,,COLD LAKE A,,,0,0,,,,1980-07-18 00:00:00,,18,63,,14.2,1980,3.8,,0.4,0,,11.4
-110.28333333333333,54.416666666666664,0,1.8,,3081680,7,17.3,,AB,3081680.1980.7.19,0,94,,,COLD LAKE A,,,0,0,,,,1980-07-19 00:00:00,,19,48,,13.6,1980,4.4,,1.8,0,,9.9
-110.28333333333333,54.416666666666664,0,0,,3081680,7,21.5,,AB,3081680.1980.7.20,0,100,,,COLD LAKE A,,,0,0,,,,1980-07-20 00:00:00,,20,43,,13.1,1980,4.9,,0,0,,4.6
-110.28333333333333,54.416666666666664,0,2.6,,3081680,7,26.5,,AB,3081680.1980.7.21,48,100,,,COLD LAKE A,,,1.8,0,,,,1980-07-21 00:00:00,,21,32,,19.8,1980,0,,2.6,30,,13
-110.28333333333333,54.416666666666664,0,0,,3081680,7,29,,AB,3081680.1980.7.22,37,94,,,COLD LAKE A,,,2.9,0,,,,1980-07-22 00:00:00,,22,37,,20.9,1980,0,,0,24,,12.8
-110.28333333333333,54.416666666666664,0,12.2,,3081680,7,24.8,,AB,3081680.1980.7.23,76,100,,,COLD LAKE A,,,0.8,0,,,,1980-07-23 00:00:00,,23,33,,18.8,1980,0,,12.2,29,,12.7
-110.28333333333333,54.416666666666664,0,0.2,,3081680,7,19.1,,AB,3081680.1980.7.24,41,93,,,COLD LAKE A,,,0,0,,,,1980-07-24 00:00:00,,24,36,,14.4,1980,3.6,,0.2,31,,9.6
-110.28333333333333,54.416666666666664,0,4.4,,3081680,7,21.2,,AB,3081680.1980.7.25,0,100,,,COLD LAKE A,,,0,0,,,,1980-07-25 00:00:00,,25,43,,13.4,1980,4.6,,4.4,0,,5.6
-110.28333333333333,54.416666666666664,0,0,,3081680,7,24.1,,AB,3081680.1980.7.26,52,100,,,COLD LAKE A,,,0,0,,,,1980-07-26 00:00:00,,26,36,,17.2,1980,0.8,,0,29,,10.3
-110.28333333333333,54.416666666666664,0,0,,3081680,7,24,,AB,3081680.1980.7.27,48,87,,,COLD LAKE A,,,0,0,,,,1980-07-27 00:00:00,,27,38,,16.7,1980,1.3,,0,29,,9.4
-110.28333333333333,54.416666666666664,0,5.4,,3081680,7,24.1,,AB,3081680.1980.7.28,50,94,,,COLD LAKE A,,,0,0,,,,1980-07-28 00:00:00,,28,38,,16,1980,2,,5.4,22,,7.8
-110.28333333333333,54.416666666666664,0,0.4,,3081680,7,22.7,,AB,3081680.1980.7.29,59,100,,,COLD LAKE A,,,0,0,,,,1980-07-29 00:00:00,,29,40,,16.1,1980,1.9,,0.4,29,,9.4
-110.28333333333333,54.416666666666664,0,0.2,,3081680,7,23.3,,AB,3081680.1980.7.30,44,87,,,COLD LAKE A,,,0,0,,,,1980-07-30 00:00:00,,30,35,,16.9,1980,1.1,,0.2,31,,10.4
-110.28333333333333,54.416666666666664,0,0,,3081680,7,25.4,,AB,3081680.1980.7.31,0,87,,,COLD LAKE A,,,0,0,,,,1980-07-31 00:00:00,,31,34,,17.1,1980,0.9,,0,0,,8.8
-110.28333333333333,54.416666666666664,0,6.7,,3081680,8,27,,AB,3081680.1980.8.1,56,88,,,COLD LAKE A,,,1.2,0,,,,1980-08-01 00:00:00,,1,37,,19.2,1980,0,,6.7,26,,11.3
-110.28333333333333,54.416666666666664,0,27.8,,3081680,8,21,,AB,3081680.1980.8.2,0,100,,,COLD LAKE A,,,0,0,,,,1980-08-02 00:00:00,,2,73,,17.2,1980,0.8,,27.8,0,,13.3
-110.28333333333333,54.416666666666664,0,17.6,,3081680,8,19.1,,AB,3081680.1980.8.3,0,100,,,COLD LAKE A,,,0,0,,,,1980-08-03 00:00:00,,3,88,,16.1,1980,1.9,,17.6,0,,13
-110.28333333333333,54.416666666666664,0,39,,3081680,8,14.3,,AB,3081680.1980.8.4,0,100,,,COLD LAKE A,,,0,0,,,,1980-08-04 00:00:00,,4,94,,13.7,1980,4.3,,39,0,,13
-110.28333333333333,54.416666666666664,0,19.2,,3081680,8,14,,AB,3081680.1980.8.5,0,100,,,COLD LAKE A,,,0,0,,,,1980-08-05 00:00:00,,5,94,,12.6,1980,5.4,,19.2,0,,11.1
-110.28333333333333,54.416666666666664,0,1,,3081680,8,20.4,,AB,3081680.1980.8.6,35,100,,,COLD LAKE A,,,0,0,,,,1980-08-06 00:00:00,,6,56,,14.8,1980,3.2,,1,5,,9.1
-110.28333333333333,54.416666666666664,0,4,,3081680,8,18.5,,AB,3081680.1980.8.7,31,100,,,COLD LAKE A,,,0,0,,,,1980-08-07 00:00:00,,7,68,,14.9,1980,3.1,,4,29,,11.3
-110.28333333333333,54.416666666666664,0,1.2,,3081680,8,20.6,,AB,3081680.1980.8.8,0,100,,,COLD LAKE A,,,0,0,,,,1980-08-08 00:00:00,,8,60,,15.4,1980,2.6,,1.2,0,,10.1
-110.28333333333333,54.416666666666664,0,1,,3081680,8,23.3,,AB,3081680.1980.8.9,0,100,,,COLD LAKE A,,,0,0,,,,1980-08-09 00:00:00,,9,41,,15.2,1980,2.8,,1,0,,7.1
-110.28333333333333,54.416666666666664,0,3.2,,3081680,8,19.4,,AB,3081680.1980.8.10,0,100,,,COLD LAKE A,,,0,0,,,,1980-08-10 00:00:00,,10,73,,15.8,1980,2.2,,3.2,0,,12.1
